student_id,gender,age,city,area_type,university_name,department,program_level,semester,attendance_percentage,study_hours_per_day,previous_semester_gpa,current_cgpa,assignments_score,midterm_marks,final_exam_marks,sleep_hours,social_media_hours,part_time_job,internet_access_home,family_support,tuition_or_academy,hostel_resident,distance_from_university_km,transport_mode,electricity_availability_home,final_grade,pass_fail_status,risk_level
1380,Female,23,Mardan,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,6,87,5,3.3,3.5,81,77,80,6,3,No,Yes,Yes,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
1381,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,2,56,2,1.7,1.9,45,40,43,9,7,Yes,No,No,No,No,20,Public Transport,Load Shedding,F,Fail,High Risk
1382,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,1,74,4,,,67,62,65,7,4,No,Yes, yes ,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1383,Male,24,Charsadda,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,7,89,6,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1384,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,4,83,5,3.1,3.3,76,72,75,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1385,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,3,88,5,3.4,3.6,82,78,81,6,3,No,Yes,Yes,Yes,No,5,Private Transport,Regular,B,Pass,Low Risk
1386,Female,22,Lahore,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,5,91,6,3.6,3.7,88,84,87,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1387,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,2,76,4,2.7,2.9,68,63,66,7,4,No,Yes,YES,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1388,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,BBA,Undergraduate,4,66,3,2.2,2.4,57,52,55,8,5,Yes,Yes,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1389,Male,23,Mardan,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,3,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,Yes,No,7,University Bus,Regular,A,Pass,Low Risk
1390,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,3,64,3,2.1,2.3,55,50,53,8,5,Yes,Yes,Yes,No,No,19,Public Transport,Load Shedding,D,Pass,High Risk
1391,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,1,80,5,,,72,68,71,7,3,No,Yes, Yes ,Yes,No,6,University Bus,Regular,B,Pass,Low Risk
1392,Female,22,Charsadda,Rural,Sarhad University of Science and Information Technology,English,Undergraduate,5,57,2,1.7,1.9,46,41,44,9,7,Yes,No,No,No,No,23,Public Transport,Load Shedding,F,Fail,High Risk
1393,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,4,86,5,3.2,3.4,79,75,78,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1394,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,3,85,5,3.2,3.4,78,74,77,6,3,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1395,Male,24,Lahore,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,7,92,6,3.6,3.7,89,85,88,6,2,No,Yes, yes ,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1396,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,2,79,4,2.9,3.1,71,66,69,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1397,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,2,62,2,2.0,2.2,51,46,49,8,6,Yes,No,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1398,Female,22,Mardan,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,5,87,5,3.3,3.5,81,77,80,6,3,No,Yes,Yes,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
1399,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,3,58,2,1.8,2.0,47,42,45,9,6, no ,Yes,No,No,No,21,Public Transport,Load Shedding,F,Fail,High Risk
1400,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,1,75,4,,,68,63,66,7,4,No,Yes,Yes,No,No,5,University Bus,Regular,C,Pass,Medium Risk
1401,Male,23,Charsadda,Rural,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,6,88,5,3.4,3.6,82,78,81,6,3,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1402,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,4,83,5,3.1,3.3,76,72,75,6,3,No,Yes,YES,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1403,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,3,89,6,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1404,Female,22,Lahore,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,5,94,7,3.8,3.9,91,87,90,5,1,No,Yes, Yes ,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1405,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,1,76,4,,,69,64,67,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1406,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,4,69,3,2.4,2.6,60,55,58,8,5,No,Yes,Yes,No,Yes,0,Walk,Load Shedding,C,Pass,Medium Risk
1407,Male,24,Mardan,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,7,91,6,3.6,3.7,88,84,87,6,2,No,Yes,Yes,Yes,No,7,University Bus,Regular,A,Pass,Low Risk
1408,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,English,Undergraduate,3,71,4,2.5,2.7,63,58,61,7,4,No,Yes,Yes,No,No,20,Public Transport,Load Shedding,C,Pass,Medium Risk
1409,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,2,82,5,3.0,3.2,75,71,74,6,3,No,Yes, yes ,Yes,No,6,University Bus,Regular,B,Pass,Low Risk
1410,Female,23,Charsadda,Rural,Sarhad University of Science and Information Technology,BSCS,Undergraduate,6,56,2,1.7,1.9,45,40,43,9,7,Yes,No,No,No,No,22,Public Transport,Load Shedding,F,Fail,High Risk
1411,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,4,87,5,3.3,3.5,81,77,80,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1412,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,3,84,5,3.1,3.3,77,73,76,6,3,No,Yes,Yes,Yes,No,5,Private Transport,Regular,B,Pass,Low Risk
1413,Male,22,Lahore,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,3,92,6,3.6,3.7,89,85,88,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1414,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,1,73,4,,,66,61,64,7,4,No,Yes,YES,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1415,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,4,65,3,2.2,2.4,56,51,54,8,5,Yes,Yes,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1416,Female,24,Mardan,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,7,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,Yes,No,8,University Bus,Regular,A,Pass,Low Risk
1417,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,3,59,2,1.8,2.0,48,43,46,9,6, No,No,Yes,No,No,19,Public Transport,Load Shedding,F,Fail,High Risk
1418,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,2,78,4,2.8,3.0,70,65,68,7,4,No,Yes,Yes,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1419,Male,22,Charsadda,Rural,Sarhad University of Science and Information Technology,BSSE,Undergraduate,5,86,5,3.2,3.4,79,75,78,6,3,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1420,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,4,82,5,3.0,3.2,75,71,74,6,3,No,Yes, Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1421,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,2,88,6,3.4,3.6,82,78,81,6,2,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1422,Female,23,Lahore,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,6,93,7,3.7,3.8,90,86,89,5,1,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1423,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,1,75,4,,,68,63,66,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1424,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,English,Undergraduate,4,70,3,2.5,2.7,62,57,60,7,5,No,Yes,Yes,No,Yes,0,Walk,Load Shedding,C,Pass,Medium Risk
1425,Male,24,Mardan,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,7,89,5,3.4,3.6,84,80,83,6,2,No,Yes, yes ,Yes,No,7,University Bus,Regular,B,Pass,Low Risk
1426,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,BSCS,Undergraduate,3,57,2,1.8,2.0,46,41,44,9,6,Yes,No,No,No,No,21,Public Transport,Load Shedding,F,Fail,High Risk
1427,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,2,81,5,3.0,3.2,74,70,73,6,3,No,Yes,Yes,Yes,No,5,University Bus,Regular,B,Pass,Low Risk
1428,Female,22,Charsadda,Rural,Sarhad University of Science and Information Technology,BBA,Undergraduate,5,68,3,2.3,2.5,59,54,57,8,5,Yes,Yes,Yes,No,No,23,Public Transport,Load Shedding,D,Pass,High Risk
1429,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,2,91,6,3.6,3.7,88,84,87,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1430,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,3,84,5,3.1,3.3,77,73,76,6,3,No,Yes,YES,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1431,Male,23,Lahore,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,6,92,6,3.6,3.7,89,85,88,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1432,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,1,72,4,,,65,60,63,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1433,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,4,63,2,2.0,2.2,52,47,50,8,6,Yes,No,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1434,Female,22,Mardan,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,5,86,5,3.2,3.4,79,75,78,6,3,No,Yes, Yes ,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
1435,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,BSSE,Undergraduate,3,54,2,1.6,1.8,43,38,41,9,7,Yes,No,No,No,No,20,Public Transport,Load Shedding,F,Fail,High Risk
1436,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,2,77,4,2.8,3.0,69,64,67,7,4,No,Yes,Yes,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1437,Male,24,Charsadda,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,3,88,6,3.4,3.6,82,78,81,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1438,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,4,82,5,3.0,3.2,75,71,74,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1439,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,3,87,5,3.3,3.5,81,77,80,6,3,No,Yes, yes ,Yes,No,5,Private Transport,Regular,B,Pass,Low Risk
1440,Female,22,Lahore,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,5,93,7,3.7,3.8,90,86,89,5,1,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1441,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,2,76,4,2.7,2.9,68,63,66,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1442,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,BSCS,Undergraduate,4,67,3,2.3,2.5,58,53,56,8,5,Yes,Yes,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1443,Male,23,Mardan,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,6,89,5,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,No,7,University Bus,Regular,B,Pass,Low Risk
1444,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,BBA,Undergraduate,3,61,2,1.9,2.1,50,45,48,8,6, Yes,Yes,No,No,No,19,Public Transport,Load Shedding,D,Pass,High Risk
1445,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,1,74,4,,,67,62,65,7,4,No,Yes,Yes,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1446,Female,24,Charsadda,Rural,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,7,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,A,Pass,Low Risk
1447,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,4,85,5,3.2,3.4,78,74,77,6,3,No,Yes,YES,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1448,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,3,83,5,3.1,3.3,76,72,75,6,3,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1449,Male,22,Lahore,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,5,91,6,3.6,3.7,88,84,87,6,2,No,Yes, Yes ,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1450,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,2,79,4,2.9,3.1,71,66,69,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1451,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,BSSE,Undergraduate,4,60,2,1.9,2.1,49,44,47,8,6,Yes,No,Yes,No,Yes,0,Walk,Load Shedding,F,Fail,High Risk
1452,Female,23,Mardan,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,6,87,5,3.3,3.5,81,77,80,6,3,No,Yes,Yes,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
1453,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,2,55,2,1.7,1.9,44,39,42,9,7,Yes,No,No,No,No,21,Public Transport,Load Shedding,F,Fail,High Risk
1454,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,1,73,4,,,66,61,64,7,4,No,Yes, yes ,No,No,5,University Bus,Regular,C,Pass,Medium Risk
1455,Male,24,Charsadda,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,7,88,5,3.4,3.6,82,78,81,6,3,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1456,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,4,82,5,3.0,3.2,75,71,74,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1457,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,3,89,6,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1458,Female,22,Lahore,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,5,94,7,3.8,3.9,91,87,90,5,1,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1459,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,2,77,4,2.8,3.0,69,64,67,7,4,No,Yes,YES,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1460,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,BBA,Undergraduate,4,68,3,2.3,2.5,59,54,57,8,5,Yes,Yes,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1461,Male,23,Mardan,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,3,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,Yes,No,7,University Bus,Regular,A,Pass,Low Risk
1462,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,3,64,3,2.1,2.3,55,50,53,8,5,Yes,Yes,Yes,No,No,20,Public Transport,Load Shedding,D,Pass,High Risk
1463,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,1,80,5,,,72,68,71,7,3,No,Yes, Yes ,Yes,No,6,University Bus,Regular,B,Pass,Low Risk
1464,Female,22,Charsadda,Rural,Sarhad University of Science and Information Technology,English,Undergraduate,5,56,2,1.7,1.9,45,40,43,9,7,Yes,No,No,No,No,22,Public Transport,Load Shedding,F,Fail,High Risk
1465,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,4,86,5,3.2,3.4,79,75,78,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1466,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,3,84,5,3.1,3.3,77,73,76,6,3,No,Yes,Yes,Yes,No,5,Private Transport,Regular,B,Pass,Low Risk
1467,Male,24,Lahore,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,7,92,6,3.6,3.7,89,85,88,6,2,No,Yes, yes ,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1468,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,2,78,4,2.8,3.0,70,65,68,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1469,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,2,62,2,2.0,2.2,51,46,49,8,6,Yes,No,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1470,Female,22,Mardan,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,5,87,5,3.3,3.5,81,77,80,6,3,No,Yes,Yes,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
1471,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,3,58,2,1.8,2.0,47,42,45,9,6, no ,Yes,No,No,No,19,Public Transport,Load Shedding,F,Fail,High Risk
1472,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,1,74,4,,,67,62,65,7,4,No,Yes,Yes,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1473,Male,23,Charsadda,Rural,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,6,89,5,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1474,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,4,83,5,3.1,3.3,76,72,75,6,3,No,Yes,YES,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1475,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,3,88,6,3.4,3.6,82,78,81,6,2,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1476,Female,22,Lahore,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,5,93,7,3.7,3.8,90,86,89,5,1,No,Yes, Yes ,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1477,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,1,75,4,,,68,63,66,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1478,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,4,69,3,2.4,2.6,60,55,58,8,5,No,Yes,Yes,No,Yes,0,Walk,Load Shedding,C,Pass,Medium Risk
1479,Male,24,Mardan,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,7,91,6,3.6,3.7,88,84,87,6,2,No,Yes,Yes,Yes,No,7,University Bus,Regular,A,Pass,Low Risk
1480,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,English,Undergraduate,3,72,4,2.6,2.8,64,59,62,7,4,No,Yes,Yes,No,No,21,Public Transport,Load Shedding,C,Pass,Medium Risk
1481,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,2,81,5,3.0,3.2,74,70,73,6,3,No,Yes, yes ,Yes,No,5,University Bus,Regular,B,Pass,Low Risk
1482,Female,23,Charsadda,Rural,Sarhad University of Science and Information Technology,BSCS,Undergraduate,6,57,2,1.7,1.9,46,41,44,9,7,Yes,No,No,No,No,23,Public Transport,Load Shedding,F,Fail,High Risk
1483,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,4,86,5,3.2,3.4,79,75,78,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1484,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,3,85,5,3.2,3.4,78,74,77,6,3,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1485,Male,22,Lahore,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,3,92,6,3.6,3.7,89,85,88,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1486,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,1,73,4,,,66,61,64,7,4,No,Yes,YES,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1487,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,4,64,3,2.1,2.3,55,50,53,8,5,Yes,Yes,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1488,Female,24,Mardan,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,7,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,Yes,No,8,University Bus,Regular,A,Pass,Low Risk
1489,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,3,59,2,1.8,2.0,48,43,46,9,6, No,No,Yes,No,No,20,Public Transport,Load Shedding,F,Fail,High Risk
1490,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,2,79,4,2.9,3.1,71,66,69,7,4,No,Yes,Yes,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1491,Male,22,Charsadda,Rural,Sarhad University of Science and Information Technology,BSSE,Undergraduate,5,87,5,3.3,3.5,81,77,80,6,3,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1492,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,4,82,5,3.0,3.2,75,71,74,6,3,No,Yes, Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1493,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,2,89,6,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,No,5,Private Transport,Regular,B,Pass,Low Risk
1494,Female,23,Lahore,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,6,93,7,3.7,3.8,90,86,89,5,1,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1495,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,1,76,4,,,69,64,67,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1496,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,English,Undergraduate,4,70,3,2.5,2.7,62,57,60,7,5,No,Yes,Yes,No,Yes,0,Walk,Load Shedding,C,Pass,Medium Risk
1497,Male,24,Mardan,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,7,88,5,3.4,3.6,82,78,81,6,3,No,Yes, yes ,Yes,No,7,University Bus,Regular,B,Pass,Low Risk
1498,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,BSCS,Undergraduate,3,56,2,1.7,1.9,45,40,43,9,6,Yes,No,No,No,No,19,Public Transport,Load Shedding,F,Fail,High Risk
1499,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,2,80,5,2.9,3.1,72,68,71,7,3,No,Yes,Yes,Yes,No,6,University Bus,Regular,B,Pass,Low Risk
1500,Female,22,Charsadda,Rural,Sarhad University of Science and Information Technology,BBA,Undergraduate,5,67,3,2.3,2.5,58,53,56,8,5,Yes,Yes,Yes,No,No,22,Public Transport,Load Shedding,D,Pass,High Risk
1501,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,2,91,6,3.6,3.7,88,84,87,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1502,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,3,84,5,3.1,3.3,77,73,76,6,3,No,Yes,YES,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1503,Male,23,Lahore,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,6,92,6,3.6,3.7,89,85,88,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1504,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,1,72,4,,,65,60,63,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1505,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,4,63,2,2.0,2.2,52,47,50,8,6,Yes,No,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1506,Female,22,Mardan,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,5,86,5,3.2,3.4,79,75,78,6,3,No,Yes, Yes ,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
